date,amount,account_name,message,vs
2026-08-24,-40.0,,"/VS262608005/SS/KS0308 24.08.2026 80232,90 EUR",
2026-08-24,-80232.9,"Creo advertising, s. r. o.",Volebny merkantil,262608005.0
2026-08-24,200000.0,HLAS - sociálna demokracia,F001240820260830426,
2026-08-19,-0.04,,"/VS/SS/KS0969 19.08.2026 10,00 EUR",
2026-08-19,-10.0,,Poplatok za spracovanie žiadosti,
2026-08-19,-0.04,,"/VS/SS/KS0969 19.08.2026 10,00 EUR",
2026-08-19,-10.0,,Poplatok za spracovanie žiadosti,
2026-08-19,-0.04,,"/VS/SS/KS0969 19.08.2026 10,00 EUR",
2026-08-19,-10.0,,Poplatok za spracovanie žiadosti,
2026-08-19,-0.04,,"/VS/SS/KS0969 19.08.2026 10,00 EUR",
2026-08-19,-10.0,,Poplatok za spracovanie žiadosti,
2026-08-13,-40.0,,"/VS262608002/SS/KS0308 13.08.2026 110700,00 EUR",
2026-08-13,-110700.0,"Creo advertising, s. r. o.",35536997,262608002.0
2026-08-13,-40.0,,"/VS262608003/SS/KS0308 13.08.2026 52275,00 EUR",
2026-08-13,-52275.0,"Creo advertising, s. r. o.",35536997,262608003.0
2026-08-13,-40.0,,"/VS262608006/SS/KS0308 13.08.2026 13394,70 EUR",
2026-08-13,-13394.7,"Creo advertising, s. r. o.",35536997,262608006.0
2026-08-13,-40.0,,"/VS262608004/SS/KS0308 13.08.2026 43394,40 EUR",
2026-08-13,-43394.4,"Creo advertising, s. r. o.",35536997,262608004.0
2026-07-31,-0.02,,"/VS/SS/KS0898 31.07.2026 5,00 EUR",
2026-07-31,-5.0,,Poplatok za vedenie účtu,
2026-07-31,-0.02,,"/VS/SS/KS0898 31.07.2026 5,00 EUR",
2026-07-31,-5.0,,Zverejňovanie účtu,
2026-07-23,150000.0,HLAS - sociálna demokracia,F001230720264238851,
2026-07-23,150000.0,HLAS - sociálna demokracia,F001230720264233458,
2026-06-30,-0.02,,"/VS/SS/KS0898 30.06.2026 5,00 EUR",
2026-06-30,-5.0,,Zverejňovanie účtu,
2026-06-30,-0.01,,"/VS/SS/KS0898 30.06.2026 0,33 EUR",
2026-06-30,-0.33,,Poplatok za vedenie účtu,
