index,account_name,date,amount,currency,message,tx_type,vs,ss
0,,2026-07-12,-49.34,EUR,"B2516750492-44544 12** **** 8801;Alzabox ,Praha 5 ,CZ ;10.07.2026 13:15:31 ;CashBack:0 EUR",Platba kartou,,
1,,2026-07-10,-62.56,EUR,"B2514416286-44544 12** **** 8801;PAVOL BJALONCIK - STA ,KEZMAROK ,SK ;08.07.2026 15:15:38 ;CashBack:0 EUR",Platba kartou,,
2,,2026-07-10,-46.32,EUR,"B2514375579-44544 12** **** 8801;Alzabox ,Praha 5 ,CZ ;08.07.2026 12:08:28 ;CashBack:0 EUR",Platba kartou,,
3,,2026-06-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
4,Tlačiareň kežmarok Gg,2026-06-25,-79.95,EUR,"Úhrada faktúry tlač, bilboard",Okamžitá platba (elektronicky),2026809.0,
5,Tlačiareň kežmarok Gg,2026-06-03,-618.69,EUR,Priprava a tlac prospektov s logom,Okamžitá platba (elektronicky),20260754.0,
6,Tlačiareň kežmarok Gg,2026-06-03,-387.88,EUR,Potlač kampaň.tričká,Okamžitá platba (elektronicky),20260758.0,
7,,2026-05-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
8,Tlačiareň kežmarok Gg,2026-05-22,-920.04,EUR,Výroba a potlač,Okamžitá platba (elektronicky),202060601.0,
9,Tlačiareň kežmarok Gg,2026-05-12,-1605.77,EUR,Úhrada tlačovín,Okamžitá platba (elektronicky),20260550.0,
10,,2026-04-30,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
11,,2026-04-26,-406.0,EUR,"B2435244755-44544 12** **** 8801;POSTA KEZMAROK 1 ,KEZMAROK 1 ,SK ;24.04.2026 08:31:27 ;CashBack:0 EUR",Platba kartou,,
12,TARIN s.r.o.,2026-04-25,-2250.0,EUR,Úhrada faktúry komplexnej prípravy volebnej kampane,Okamžitá platba (elektronicky),260009.0,
13,,2026-04-24,-406.0,EUR,"B2434117102-44544 12** **** 8801;POSTA KEZMAROK 1 ,KEZMAROK 1 ,SK ;23.04.2026 08:25:07 ;CashBack:0 EUR",Platba kartou,,
14,,2026-03-31,-5.0,EUR,Zverejňovanie účtu,Poplatok,,
15,Róbert Kočan,2026-03-18,-1100.0,EUR,Fotografické služby - zhotovenie portrétov. Primátor + poslanci.,Okamžitá platba (elektronicky),,
16,Hovaňák Marek,2026-03-16,10000.0,EUR,Prevod finančných prostriedkov z osobného účtu,Prijatá SEPA platba,,
