date,amount,account_name,message,vs
2026-08-25,-15199.11,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom a realizacia reklamnych ploch GRYF zaloha,20260147
2026-08-25,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik - Odvaha urobit viac,
2026-08-24,-1776.12,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom reklamnych ploch DP Mesta Martin vratane trans dane a bank popl,20260143
2026-08-24,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik - Odvaha urobit viac,
2026-07-31,-0.0,,Poplatok za účet,
2026-07-29,-12034.32,REXA & ROMAN PARTNERS s. r. o.,"Platba/Vyroba videoklipu Odvaha urobit viac, 12 natacacich dni, projektovy manazment, kameraman, rezia, asistent, foto, technika, postprodukcia...",20260138
2026-07-29,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-29,-250.37,REXA & ROMAN PARTNERS s. r. o.,"Platba/Vrecka na lopty IMI TRADE 40ks, dodavka, potlac, postovne, balne, bank popl a trans dan",20260136
2026-07-29,-2527.65,REXA & ROMAN PARTNERS s. r. o.,"Platba/Hudobna produkcia pre pesnicku Odvaha urobit viac, text, hudba, vokaly, zvuk inzinier, spevak, licencie, mix a master, distribucia streamy",20260137
2026-07-29,-4967.28,REXA & ROMAN PARTNERS s. r. o.,"Platba/Inzercia petitpress MY Zilina, Turiec, Kysuce, Liptov, Orava, socialne siete, trans dan a bank popl",20260135
2026-07-29,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan odvaha urobit viac,
2026-07-22,-5408.06,REXA & ROMAN PARTNERS s. r. o.,"Platba/Vylep plagatov, tlac a prenajom ploch Starski v mestach a obciach ZSK A2 500ks a A3 200ks vratane bank popl a trans dane",20260122
2026-07-22,1000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-22,-6097.11,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom reklamnych ploch euroAWK v ZA kraji vratane bank popl a trans dane,20260105
2026-07-22,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-22,-7188.56,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom vozidla VW Caravella 16.7.-31.10.26 za ucelom kampane vratane bank popl a trans dane,20260130
2026-07-22,-2024.69,REXA & ROMAN PARTNERS s. r. o.,Platba/Inzercia beNOW media group zilina.sp21 jul vratane trans dane a bank popl,20260123
2026-07-22,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-13,-593.02,REXA & ROMAN PARTNERS s. r. o.,Platba/Potlac a dodanie xprint liekovka 7d 300ks vratane bank popl a trans dane,20260116
2026-07-13,-6582.39,REXA & ROMAN PARTNERS s. r. o.,"Platba/Tricka Xprint premium bavlna 40ks, basic 80ks, mikina 40ks, taska 6ks, siltovky biele 2ks a modre, graficke prace, trans.dan a bank popl.",20260121
2026-07-13,7000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-07,-7785.9,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom reklamnych ploch clv 18ks EuroAWK 9-10/26 vratane bank popl a trans dane,20260104
2026-07-07,-2514.12,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprtint stolovy kalendar 500 ks a5 tyzdenny vratane bank popl a trans dane,20260112
2026-07-07,-633.45,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint vreckovy kalendar 5000ks vratane bank popl a trans dane,20260113
2026-07-07,-221.62,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint ICE karta A5 300g 1000 ks vratene bank popl a trans dane,20260114
2026-07-07,-4047.93,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint zetony do kosikov 2500ks modre 2500ks biele vratane bank popl a trans dane,20260115
2026-07-07,-2510.97,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint puzdro na okuliare 300ks vratane bank popl a trans dane,20260117
2026-07-07,-1067.64,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint balony s palickou 750ks modra 750 ks zlta vratane trans dane a bank popl,20260118
2026-07-07,-290.38,REXA & ROMAN PARTNERS s. r. o.,Platba/Xprint promo stolik vratane transakcnej dane a bank popl,20260119
2026-07-07,-232.05,REXA & ROMAN PARTNERS s. r. o.,Platba/Potlac a dodanie XPrint 2xrollup 80x200 vratane transakcnej dane a bankovych nakladov,20260120
2026-07-07,18000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan Odvaha urobit viac,
2026-07-06,-5680.14,REXA & ROMAN PARTNERS s. r. o.,"Platba/Inzercia PetitPress, balik regiony online - diskusia, PR clanok + socialne siete, videoprezentacia, MY zilina, turiec, liptov, orava, kysuce",20260111
2026-07-06,-1535.04,REXA & ROMAN PARTNERS s. r. o.,"Platba/Graficke prace ArtDirector, podklady merch, bigboardy, plagaty, rollup, promo stolik, qr tlacove data...",20260110
2026-07-06,-1236.15,REXA & ROMAN PARTNERS s. r. o.,"Platba/Inzercia v tyzdenniku Zilinsky Vecernik PUBLISHING HOUSE print, web, socialne siete - predstavenie kandidata 28/7/2026, vratane trans dane",20260109
2026-07-06,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan odvaha urobit viac,
2026-07-06,-2478.45,REXA & ROMAN PARTNERS s. r. o.,"Platba/Inzercia PUBLISHING HOUSE Zilinsky Vecernik print, web, socialne siete - volebny balik 2 vratane bankovych nakladov a transakcnej dane",20260108
2026-07-06,-3364.05,REXA & ROMAN PARTNERS s. r. o.,"Platba/Prenajom reklamneho priestoru od 1.7. do 31.8.26 ARTON za230, za231 vratane instalacie, bankovych nakladov a transakcnej dane",20260107
2026-07-06,-2024.58,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenajom a realizacia reklamnych ploch Bigmedia jul 2026 suma vratane bankovych nakladov a transakcnej dane,20260106
2026-07-06,-1302.57,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenájom reklamných ploch vratane instalacie GRYF jul suma vratane bankovych nakladov a transakcnej dane,20260103
2026-07-06,-799.5,REXA & ROMAN PARTNERS s. r. o.,Platba/Prenájom reklamnej plochy NUBIUM za mesiac júl 2026 suma vrátane bankových nákladov a transakčnej dane,20260101
2026-07-01,10000.0,"Kapitulík Martin, Ing.",Platba/Martin Kapitulik kampan odvaha urobit viac,
2026-06-30,-0.0,,Poplatok za účet,
2026-05-30,-0.0,,Poplatok za účet,
2026-04-30,-0.0,,Poplatok za účet,
